Problem,Ha,pHa,La,LotShapeA,LotNumA,Hb,pHb,Lb,LotShapeB,LotNumB,Corr,diffEV,diffSDs,diffMins,diffMaxs,diffUV,RatioMin,SignMax,pBbet_Unbiased1,pBbet_UnbiasedFB,pBbet_Uniform,pBbet_Sign1,pBbet_SignFB,Dom,diffBEV0,diffBEVfb,diffSignEV,BEASTpred,bRate,TEST_TRAIN
7349,107,0.05,-13,-,1,49,0.4,-44,-,1,0,0.2,19.40711555,-31.0,-58.0,-44.5,0.295454545,1,-0.2904,-0.2292,-1.0,0.3556,0.3365,0,0.2,0.2,105.7,0.3765,0.410526316,TRAIN
12445,1,1.0,1,-,1,9,0.75,-28,-,1,0,-1.25,16.02146997,-29.0,8.0,-10.5,0.0,1,0.505,0.5008,-0.0038,-0.2477,-0.253,0,-1.25,-1.25,-18.5,0.4282,0.35,TRAIN
2915,17,1.0,17,-,1,27,0.9,4,Symm,6,0,7.7,6.981045767,-13.0,12.5,6.714285714,0.235294118,1,0.7934,0.7922,0.7256,0.0,0.0,0,7.7,7.7,-7.11e-15,0.9122,0.625,TRAIN
8934,-10,1.0,-10,-,1,11,0.6,-34,R-skew,4,0,3.0,22.32935288,-24.0,32.0,14.0,0.294117647,1,0.2186,0.2092,0.6146,0.6059,0.6025,0,3.0,3.0,67.2,0.6728,0.7375,TRAIN
788,-7,1.0,-7,-,1,28,0.2,-26,-,1,0,-8.2,21.6,-19.0,35.0,8.0,0.269230769,1,-0.6038,-0.6066,0.006,0.1968,0.2077,0,-8.2,-8.2,21.6,0.2444,0.6875,TRAIN
12011,15,0.5,9,-,1,15,0.95,-3,R-skew,6,0,2.1,9.220474623,-12.0,57.0,12.42857143,0.0,1,0.3734,0.196,0.7032,-0.0541,-0.0502,0,2.1,2.1,-7.5,0.5859,0.475,TRAIN
13127,-7,1.0,-7,-,1,15,0.4,-19,-,1,0,1.6,16.65653025,-12.0,22.0,5.0,0.368421053,1,-0.2042,-0.1894,-0.0078,0.4014,0.4015,0,1.6,1.6,27.2,0.555,0.6125,TRAIN
12804,2,1.0,2,-,1,3,0.2,-9,-,1,0,-8.6,4.8,-11.0,1.0,-5.0,0.0,1,-0.6064,-0.5918,0.0102,-0.7944,-0.7968,0,-8.6,-8.6,-19.2,0.005,0.062857143,TRAIN
278,12,1.0,12,-,1,8,0.8,-18,Symm,2,0,-9.2,10.40961094,-30.0,-3.5,-12.66666667,0.0,1,-1.0,-1.0,-1.0,-0.2026,-0.2002,-1,-9.2,-9.2,-12.0,0.0,0.1625,TRAIN
6738,6,1.0,6,-,1,5,0.9,-20,-,1,0,-3.5,7.5,-26.0,-1.0,-13.5,0.0,1,-1.0,-1.0,-1.0,-0.0994,-0.1062,-1,-3.5,-3.5,-5.2,0.0,0.05,TRAIN
11986,18,1.0,18,-,1,28,0.8,12,Symm,2,0,6.8,6.415605973,-6.0,10.5,4.666666667,0.666666667,1,0.6096,0.6202,0.332,0.0,0.0,0,6.8,6.8,0.0,0.9488,0.85,TRAIN
7623,10,0.9,9,-,1,73,0.05,15,L-skew,7,0,8.0,12.95481045,-56.0,69.0,31.5,0.0,1,0.9986,0.9978,0.7582,-0.0007,-0.0009,0,8.0,8.0,-0.196875,0.7913,0.85,TRAIN
8335,20,1.0,20,-,1,19,0.9,-1,-,1,0,-3.0,6.0,-21.0,-1.0,-11.0,0.0,1,-1.0,-1.0,-1.0,-0.1047,-0.1021,-1,-3.0,-3.0,-4.2,0.0,0.070588235,TRAIN
11916,36,0.1,-11,-,1,-3,0.25,-8,-,1,0,-0.45,-11.93493649,3.0,-39.0,-18.0,0.727272727,1,0.7894,0.7942,0.0026,-0.1032,-0.1009,0,-0.45,-0.45,-9.4,0.5462,0.317857143,TRAIN
14416,27,1.0,27,-,1,52,0.5,8,-,1,0,3.0,22.0,-19.0,25.0,3.0,0.296296296,1,0.0006,-0.0026,0.0142,0.0,0.0,0,3.0,3.0,0.0,0.5642,0.693333333,TRAIN
8152,27,1.0,27,-,1,26,0.05,20,-,1,0,-6.7,1.307669683,-7.0,-1.0,-4.0,0.740740741,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-6.7,-6.7,0.0,0.0,0.125,TRAIN
9065,5,1.0,5,-,1,2,0.9,-13,R-skew,3,0,-4.5,5.064582905,-18.0,1.0,-6.25,0.0,1,-0.5524,-0.5276,-0.4892,-0.5543,-0.5544,0,-4.5,-4.5,-12.35,0.036,0.1,TRAIN
4036,25,0.01,15,-,1,43,0.05,15,-,1,1,1.3,5.107471084,0.0,18.0,9.0,1.0,1,0.0498,0.0509,0.4951,0.0,0.0,1,1.3,1.3,0.0,1.0,0.71,TRAIN
3718,11,1.0,11,-,1,37,0.05,12,R-skew,4,0,2.25,5.544141052,1.0,37.0,23.0,0.916666667,1,1.0,1.0,1.0,0.0,0.0,1,2.25,2.25,-7.11e-15,1.0,0.7375,TRAIN
1494,19,0.2,-6,-,1,-4,0.25,-5,-,1,1,-3.75,-9.566987298,1.0,-23.0,-11.0,0.833333333,1,0.5976,0.5926,-0.0118,-0.1989,-0.1988,0,-3.75,-3.75,-10.0,0.1145,0.333333333,TRAIN
1094,24,0.5,-44,-,1,5,0.05,-2,-,1,0,8.35,-32.47438537,42.0,-19.0,11.5,0.045454545,1,0.004,0.0106,-0.0104,-0.4504,-0.4487,0,8.35,8.35,-61.2,0.6355,0.425,TRAIN
11996,27,0.2,22,-,1,51,0.2,27,-,1,0,8.8,7.6,5.0,24.0,14.5,0.814814815,1,1.0,0.837,1.0,0.0,0.0,1,8.8,8.8,0.0,1.0,0.7375,TRAIN
8612,11,0.4,-12,-,1,99,0.01,-5,-,1,-1,-1.16,-0.919783471,7.0,88.0,47.5,0.416666667,1,0.219,0.1966,1.0,-0.3766,-0.3949,0,-1.16,-1.16,-86.58,0.5752,0.4,TRAIN
3742,8,0.4,1,-,1,21,0.6,-22,-,1,0,-1.33e-15,17.63632615,-23.0,13.0,-5.0,0.0,1,0.1986,0.192,0.0014,-0.4004,-0.3939,0,-1.33e-15,-1.33e-15,-34.4,0.4303,0.325,TRAIN
1387,15,1.0,15,-,1,80,0.25,-8,Symm,4,0,-1.0,38.10757799,-23.0,66.5,47.4,0.0,1,-0.4876,-0.5032,0.5972,-0.7477,-0.7488,0,-1.0,-1.0,-134.25,0.3503,0.211111111,TRAIN
13630,7,1.0,7,-,1,13,0.4,7,-,1,0,2.4,2.939387691,0.0,6.0,3.0,1.0,1,0.4056,0.3957,0.4997,0.0,0.0,1,2.4,2.4,0.0,1.0,0.76,TRAIN
286,27,0.4,27,-,1,75,0.5,-24,-,1,0,-1.5,49.5,-51.0,48.0,-1.5,0.0,1,0.0052,0.0082,-0.0226,-0.504,-0.4999,0,-1.5,-1.5,-99.0,0.3539,0.373333333,TRAIN
731,2,1.0,2,-,1,66,0.2,-7,Symm,6,0,5.6,29.20428051,-9.0,66.5,53.57142857,0.0,1,-0.6106,-0.6022,0.7208,-0.802,-0.8001,0,5.6,5.6,-120.8,0.4057,0.575,TRAIN
11961,5,0.99,-1,-,1,23,0.1,19,-,1,0,14.46,0.603007538,20.0,18.0,19.0,0.0,1,1.0,1.0,1.0,0.0108,0.0105,1,14.46,14.46,0.48,1.0,0.85,TRAIN
6720,22,0.95,11,-,1,22,0.5,5,-,1,0,-7.95,6.102605581,-6.0,0.0,-3.0,0.454545455,1,-0.5101,-0.4806,-0.5027,0.0,0.0,-1,-7.95,-7.95,0.0,0.0056,0.16,TRAIN
12614,-8,1.0,-8,-,1,18,0.6,-38,-,1,0,3.6,27.43428512,-30.0,26.0,-2.0,0.210526316,1,0.2062,0.2092,-0.001,0.5998,0.5994,0,3.6,3.6,67.2,0.6339,0.693333333,TRAIN
11983,32,0.1,5,-,1,9,0.2,3,-,1,-1,-3.5,-5.7,-2.0,-23.0,-12.5,0.6,1,-0.7986,-0.5942,-1.0,0.0,0.0,0,-3.5,-3.5,0.0,0.1056,0.1625,TRAIN
6185,7,1.0,7,-,1,45,0.01,9,-,1,0,2.36,3.581954774,2.0,38.0,20.0,0.777777778,1,1.0,1.0,1.0,0.0,0.0,1,2.36,2.36,0.0,1.0,0.96,TRAIN
3832,23,1.0,23,-,1,56,0.6,-33,-,1,0,-2.6,43.60091742,-56.0,33.0,-11.5,0.0,1,0.218,0.214,-0.0086,-0.4021,-0.4035,0,-2.6,-2.6,-71.2,0.3912,0.3375,TRAIN
5893,73,0.1,14,-,1,54,0.5,-18,-,1,0,-1.9,18.3,-32.0,-19.0,-25.5,0.0,1,-0.22,-0.0932,-1.0,-0.4978,-0.5061,0,-1.9,-1.9,-91.0,0.3146,0.35,TRAIN
3793,19,1.0,19,-,1,25,0.4,-5,-,1,0,-12.0,14.69693846,-24.0,6.0,-9.0,0.0,1,-0.215,-0.188,-0.0116,-0.6019,-0.6002,0,-12.0,-12.0,-36.0,0.0145,0.3125,TRAIN
10771,-6,1.0,-6,-,1,8,0.5,-7,Symm,2,0,6.5,7.508328709,-1.0,14.5,9.0,0.857142857,1,0.0176,0.0022,0.3108,0.5033,0.5008,0,6.5,6.5,15.5,0.9757,0.863157895,TRAIN
11692,23,0.2,4,-,1,26,0.4,-8,-,1,-1,-2.2,9.056530251,-12.0,3.0,-4.5,0.0,1,-0.2058,-0.203,-0.0184,-0.5969,-0.5992,0,-2.2,-2.2,-40.8,0.2932,0.305882353,TRAIN
9490,18,0.99,3,-,1,46,0.2,-1,Symm,8,0,-9.45,17.31682505,-4.0,31.5,30.27777778,0.0,1,-0.5904,-0.5884,0.7744,-0.7985,-0.799,0,-9.45,-9.45,-80.8,0.2012,0.244444444,TRAIN
6040,19,1.0,19,-,1,82,0.4,-31,-,1,0,-4.8,55.35846819,-50.0,63.0,6.5,0.0,1,-0.1992,-0.195,-0.0154,-0.5987,-0.5999,0,-4.8,-4.8,-135.6,0.3366,0.266666667,TRAIN
13363,-8,1.0,-8,-,1,85,0.1,-14,-,1,0,3.9,29.7,-6.0,93.0,43.5,0.571428571,1,-0.8012,-0.8038,0.0212,0.1008,0.0964,0,3.9,3.9,19.8,0.5386,0.52,TRAIN
6189,18,1.0,18,-,1,60,0.4,-5,R-skew,3,0,3.0,31.88102884,-23.0,46.0,26.25,0.0,1,-0.1892,-0.1946,0.5064,-0.5989,-0.6009,0,3.0,3.0,-82.8,0.4486,0.529411765,TRAIN
3651,11,1.0,11,-,1,60,0.05,23,-,1,0,13.85,8.063963046,12.0,49.0,30.5,0.47826087,1,1.0,1.0,1.0,0.0,0.0,1,13.85,13.85,0.0,1.0,0.866666667,TRAIN
2462,15,1.0,15,-,1,16,0.99,-5,R-skew,6,0,0.79,11.99816236,-20.0,58.0,10.0,0.0,1,-0.505,-0.519,0.1468,-0.0092,-0.0104,0,0.79,0.79,-1.56,0.3965,0.706666667,TRAIN
4130,26,1.0,26,-,1,89,0.25,10,-,1,0,3.75,34.20800345,-16.0,63.0,23.5,0.384615385,1,-0.5042,-0.5152,-0.017,0.0,0.0,0,3.75,3.75,0.0,0.466,0.56,TRAIN
11969,80,0.5,-26,-,1,50,0.5,-17,-,1,0,-10.5,-19.5,9.0,-30.0,-10.5,0.653846154,1,-0.0054,0.0136,0.0036,0.0,0.0029,0,-10.5,-10.5,0.0,0.2442,0.386666667,TRAIN
14377,0,1.0,0,-,1,43,0.1,-5,Symm,6,0,-0.2,14.40433962,-5.0,45.5,36.14285714,0.0,1,-0.8078,-0.796,0.695,-0.7982,-0.795,0,-0.2,-0.2,-40.4,0.3035,0.454545455,TRAIN
6218,35,0.05,14,-,1,20,0.2,14,Symm,6,0,0.15,-2.125313756,0.0,-12.5,-5.357142857,1.0,1,0.1054,0.1415,-0.134,0.0,0.0,0,0.15,0.15,0.0,0.5061,0.541176471,TRAIN
10306,21,1.0,21,-,1,24,0.99,22,R-skew,3,0,2.98,2.445322065,1.0,7.0,3.666666667,0.954545455,1,1.0,1.0,1.0,0.0,0.0,1,2.98,2.98,0.0,1.0,0.722222222,TRAIN
6194,1,1.0,1,-,1,6,0.9,-3,R-skew,6,0,4.1,11.58404075,-4.0,62.0,15.71428571,0.0,1,0.3543,0.3626,0.566,-0.0993,-0.101,0,4.1,4.1,-13.2,0.8552,0.7625,TRAIN
7982,68,0.5,-12,-,1,45,0.25,27,Symm,8,0,3.5,-32.17775608,39.0,-19.5,15.0,0.0,1,0.0098,-0.0132,0.018,0.5014,0.4898,0,3.5,3.5,80.0,0.6704,0.55,TRAIN
5523,13,1.0,13,-,1,44,0.05,9,Symm,8,0,-2.25,7.63380639,-4.0,34.5,27.11111111,0.692307692,1,-0.8964,-0.9008,0.7838,0.0,0.0,0,-2.25,-2.25,-7.11e-15,0.4292,0.493333333,TRAIN
9897,0,1.0,0,-,1,2,0.75,2,-,1,0,2.0,0.0,2.0,2.0,2.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,2.0,2.0,2.0,1.0,0.986666667,TRAIN
2229,42,0.1,21,-,1,78,0.5,-29,R-skew,5,0,1.4,47.47034499,-50.0,62.0,34.0,0.0,1,0.0164,-0.0086,0.6694,-0.4952,-0.5026,0,1.4,1.4,-133.0,0.4694,0.3375,TRAIN
131,-8,1.0,-8,-,1,11,0.01,-6,-,1,0,2.17,1.691478643,2.0,19.0,10.5,0.75,1,1.0,1.0,1.0,0.01,0.0098,1,2.17,2.17,0.38,1.0,0.894117647,TRAIN
9672,14,1.0,14,-,1,21,0.4,0,-,1,0,-5.6,10.28785692,-14.0,7.0,-3.5,0.0,1,-0.195,-0.2088,0.024,-0.6035,-0.5991,0,-5.6,-5.6,-12.6,0.1466,0.35,TRAIN
11503,-2,1.0,-2,-,1,5,0.5,4,-,1,0,6.5,0.5,6.0,7.0,6.5,0.0,1,1.0,1.0,1.0,1.0,1.0,1,6.5,6.5,14.0,1.0,0.8375,TRAIN
4183,7,1.0,7,-,1,47,0.2,-10,-,1,0,-5.6,22.8,-17.0,40.0,11.5,0.0,1,-0.6014,-0.594,0.0106,-0.8025,-0.8072,0,-5.6,-5.6,-91.2,0.2162,0.253333333,TRAIN
12699,-1,1.0,-1,-,1,47,0.1,-1,-,1,0,4.8,14.4,0.0,48.0,24.0,1.0,1,0.0996,0.1018,0.5016,0.1013,0.0994,1,4.8,4.8,9.6,1.0,0.925,TRAIN
1723,22,0.25,10,-,1,14,0.99,-3,R-skew,7,0,0.83,12.62745832,-13.0,112.0,20.625,0.0,1,-0.5735,-0.4,0.2437,-0.01,-0.0107,0,0.83,0.83,-2.74,0.4371,0.386666667,TRAIN
12746,6,1.0,6,-,1,88,0.2,-15,R-skew,5,0,-0.4,41.34053701,-21.0,108.0,70.16666667,0.0,1,-0.6062,-0.6032,0.6552,-0.8059,-0.8077,0,-0.4,-0.4,-206.4,0.313,0.3875,TRAIN
8403,0,1.0,0,-,1,27,0.4,-22,-,1,0,-2.4,24.00499948,-22.0,27.0,2.5,0.0,1,-0.197,-0.2012,-0.013,-0.2008,-0.2062,0,-2.4,-2.4,-9.8,0.3586,0.3125,TRAIN
9797,19,0.99,8,-,1,29,0.25,17,-,1,0,1.11,4.101666242,9.0,10.0,9.5,0.470588235,1,-0.4958,-0.4964,1.0,0.0,0.0,0,1.11,1.11,0.0,0.7108,0.511111111,TRAIN
12826,28,1.0,28,-,1,23,0.95,-19,-,1,0,-7.1,9.153687781,-47.0,-5.0,-26.0,0.0,1,-1.0,-1.0,-1.0,-0.0517,-0.0503,-1,-7.1,-7.1,-4.7,0.0,0.15,TRAIN
9353,1,1.0,1,-,1,15,0.8,-22,Symm,8,0,6.6,14.84722196,-23.0,17.5,9.888888889,0.0,1,0.6002,0.6194,0.7804,-0.1967,-0.2045,0,6.6,6.6,-16.2,0.7479,0.7125,TRAIN
9552,17,0.4,-11,-,1,6,0.6,-12,-,1,0,-1.4,-4.898979486,-1.0,-11.0,-6.0,0.916666667,1,-0.6112,-0.2822,-1.0,0.2057,0.2028,0,-1.4,-1.4,11.6,0.3674,0.411764706,TRAIN
11959,37,0.01,16,-,1,100,0.4,-31,-,1,0,5.19,62.08715764,-47.0,63.0,8.0,0.0,1,-0.2186,-0.2004,-0.005,-0.5999,-0.6019,0,5.19,5.19,-157.2,0.4256,0.3125,TRAIN
7290,10,1.0,10,-,1,28,0.05,2,R-skew,7,0,-6.7,6.928924881,-8.0,138.0,39.5,0.2,1,-0.903,-0.8964,0.7414,0.0,0.0,0,-6.7,-6.7,-2.84e-14,0.2066,0.364705882,TRAIN
3174,6,1.0,6,-,1,70,0.1,-1,L-skew,2,0,0.1,21.30234729,-7.0,65.0,40.33333333,0.0,1,-0.7952,-0.8106,0.3508,-0.8983,-0.9004,0,0.1,0.1,-129.6,0.2404,0.4,TRAIN
7510,13,1.0,13,-,1,70,0.01,10,Symm,8,0,-2.4,5.971390123,-3.0,60.5,50.33333333,0.769230769,1,-0.9796,-0.9848,0.7746,0.0,0.0,0,-2.4,-2.4,-1.42e-14,0.4163,0.555555556,TRAIN
7424,3,1.0,3,-,1,27,0.2,-7,R-skew,7,0,-3.2,15.76578574,-10.0,144.0,44.5,0.0,1,-0.5964,-0.587,0.7492,-0.8061,-0.7989,0,-3.2,-3.2,-246.4,0.2648,0.368421053,TRAIN
7131,18,1.0,18,-,1,87,0.01,16,-,1,0,-1.29,7.064410803,-2.0,69.0,33.5,0.888888889,1,-0.9814,-0.9802,0.0,0.0,0.0,0,-1.29,-1.29,0.0,0.3561,0.473684211,TRAIN
969,71,0.5,-11,-,1,34,0.99,-39,-,1,1,3.27,-33.73659171,-28.0,-37.0,-32.5,0.282051282,1,-0.0078,-0.035,-1.0,0.4897,0.4967,0,3.27,3.27,107.8,0.4754,0.475,TRAIN
14110,87,0.1,13,-,1,39,0.5,26,-,1,-1,12.1,-15.7,13.0,-48.0,-17.5,0.5,1,0.7944,0.8022,0.0028,0.0,0.0,0,12.1,12.1,0.0,0.8008,0.775,TRAIN
8762,55,0.6,-18,-,1,77,0.01,31,Symm,8,0,5.66,-31.18369668,49.0,25.5,53.38888889,0.0,1,-0.1758,-0.1928,1.0,0.3983,0.3998,0,5.66,5.66,78.8,0.7032,0.673684211,TRAIN
6974,21,0.25,1,-,1,-3,0.99,-19,-,1,0,-9.16,-7.068274138,-20.0,-24.0,-22.0,0.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-9.16,-9.16,-80.0,0.0,0.152941176,TRAIN
12094,41,0.6,-11,-,1,16,0.75,-13,-,1,0,-11.45,-12.91732497,-2.0,-25.0,-13.5,0.846153846,1,-0.7034,-0.4058,-1.0,0.1479,0.1529,0,-11.45,-11.45,16.2,0.1791,0.30625,TRAIN
8679,7,0.99,-29,-,1,24,0.5,-15,Symm,4,0,-2.14,15.92765824,14.0,18.5,27.2,0.517241379,1,0.0154,0.0068,1.0,-0.4884,-0.4951,0,-2.14,-2.14,-53.41,0.5311,0.386666667,TRAIN
9502,-7,1.0,-7,-,1,79,0.1,-12,-,1,0,4.1,27.3,-5.0,86.0,40.5,0.583333333,1,-0.8046,-0.7866,-0.0164,0.1005,0.1049,0,4.1,4.1,18.2,0.6053,0.575,TRAIN
431,34,0.01,-1,-,1,10,0.75,-31,-,1,-1,0.4,14.27106475,-30.0,-24.0,-27.0,0.032258065,1,0.4774,0.502,-1.0,0.7444,0.7318,0,0.4,0.4,96.2,0.5236,0.706666667,TRAIN
12209,35,0.2,20,-,1,43,0.5,7,-,1,0,2.0,12.0,-13.0,8.0,-2.5,0.35,1,-0.0072,-0.0018,0.0326,0.0,0.0,0,2.0,2.0,0.0,0.5321,0.5875,TRAIN
14238,27,0.8,-37,-,1,30,0.05,12,-,1,0,-1.3,-21.67699095,49.0,3.0,26.0,0.0,1,-0.5024,-0.516,1.0,0.2015,0.1957,0,-1.3,-1.3,26.8,0.5227,0.6125,TRAIN
3205,16,0.4,4,-,1,18,0.99,-45,R-skew,4,0,8.57,1.872553536,-49.0,13.0,-2.6,0.0,1,0.9794,0.5762,0.606,-0.0088,-0.0099,0,8.57,8.57,-1.48,0.7715,0.622222222,TRAIN
1789,-1,1.0,-1,-,1,12,0.9,4,-,1,0,12.2,2.4,5.0,13.0,9.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,12.2,12.2,26.0,1.0,0.917647059,TRAIN
10567,-4,0.9,-5,-,1,7,0.4,-37,-,1,0,-15.3,21.25550974,-32.0,11.0,-10.5,0.135135135,1,-0.212,-0.1938,0.009,0.4117,0.4034,0,-15.3,-15.3,35.2,0.1021,0.352941176,TRAIN
6672,103,0.2,5,-,1,60,0.1,19,Symm,4,0,-1.5,-26.8969516,14.0,-41.5,-2.2,0.263157895,1,0.6018,0.5936,-0.0078,0.0,0.0,0,-1.5,-1.5,-1.42e-14,0.64,0.447058824,TRAIN
12657,19,1.0,19,-,1,16,0.9,2,-,1,0,-4.4,4.2,-17.0,-3.0,-10.0,0.105263158,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-4.4,-4.4,0.0,0.0,0.1625,TRAIN
13083,82,0.25,-1,-,1,23,0.75,13,-,1,0,0.75,-31.60992724,14.0,-59.0,-22.5,0.0,1,0.4928,0.4938,-0.0066,0.7424,0.7461,0,0.75,0.75,124.5,0.6866,0.5625,TRAIN
4761,-1,1.0,-1,-,1,2,0.6,-6,-,1,0,-0.2,3.919183588,-5.0,3.0,-1.0,0.166666667,1,0.185,0.2044,0.008,0.6006,0.5968,0,-0.2,-0.2,9.6,0.4956,0.566666667,TRAIN
10105,11,0.1,-10,-,1,69,0.2,-18,-,1,0,7.3,28.5,-8.0,58.0,25.0,0.555555556,1,-0.5982,-0.594,-0.004,0.0987,0.092,0,7.3,7.3,17.4,0.6489,0.48,TRAIN
12996,19,0.99,-4,-,1,21,0.2,16,-,1,0,-1.77,-0.288471105,20.0,2.0,11.0,0.0,1,-0.5784,-0.5912,1.0,0.0114,0.0108,0,-1.77,-1.77,0.5,0.4432,0.586666667,TRAIN
11089,88,0.01,4,-,1,20,0.6,-21,Symm,8,0,-1.24,11.75404228,-25.0,-64.5,-30.55555556,0.0,1,0.1902,0.1872,-0.2084,-0.4054,-0.3947,0,-1.24,-1.24,-87.2,0.3635,0.482352941,TRAIN
6166,19,0.6,16,-,1,16,0.99,-2,-,1,0,-1.98,0.321283541,-18.0,-3.0,-10.5,0.0,1,-0.6046,-0.6087,-1.0,-0.0118,-0.0102,-1,-1.98,-1.98,-0.42,0.0,0.15,TRAIN
8102,4,1.0,4,-,1,42,0.6,-38,Symm,2,0,6.0,39.1937495,-42.0,38.5,11.33333333,0.0,1,0.2074,0.208,0.338,-0.403,-0.3944,0,6.0,6.0,-64.4,0.5443,0.85,TRAIN
6028,23,1.0,23,-,1,25,0.6,15,-,1,0,-2.0,4.898979486,-8.0,2.0,-3.0,0.652173913,1,0.1988,0.2016,0.002,0.0,0.0,0,-2.0,-2.0,0.0,0.2376,0.3875,TRAIN
10163,1,1.0,1,-,1,26,0.2,0,-,1,0,4.2,10.4,-1.0,25.0,12.0,0.0,1,-0.592,-0.6062,0.0024,-0.7946,-0.7964,0,4.2,4.2,-20.8,0.7683,0.3625,TRAIN
9507,18,0.1,-12,-,1,15,0.6,-19,-,1,0,10.4,7.656530251,-7.0,-3.0,-5.0,0.631578947,1,0.0046,0.0882,-1.0,0.5069,0.4983,0,10.4,10.4,37.0,0.9241,0.847058824,TRAIN
10850,6,0.01,-10,-,1,26,0.05,-8,-,1,0,3.54,5.818148305,2.0,20.0,11.0,0.8,1,1.0,0.9798,1.0,0.0402,0.0422,1,3.54,3.54,2.88,0.9916,0.877777778,TRAIN
6822,24,0.4,17,-,1,43,0.4,13,L-skew,6,0,5.2,13.07525919,-31.0,24.0,6.214285714,0.0,1,-0.2518,-0.244,0.4224,-0.0116,-0.0142,0,5.2,5.2,-1.55,0.6375,0.494117647,TRAIN
9525,8,1.0,8,-,1,14,0.5,11,Symm,8,0,4.5,1.767766953,2.5,9.5,5.666666667,0.761904762,1,1.0,1.0,1.0,0.0,0.0,1,4.5,4.5,0.0,1.0,0.826666667,TRAIN
9598,0,1.0,0,-,1,0,0.9,-30,R-skew,5,0,-3.0,11.54123044,-30.0,26.0,0.333333333,0.0,1,-0.5486,-0.5526,0.0036,-0.5346,-0.5496,0,-3.0,-3.0,-30.8,0.1814,0.452631579,TRAIN
2480,-8,1.0,-8,-,1,92,0.05,-15,Symm,2,0,-1.65,23.32037736,-7.0,100.5,64.33333333,0.533333333,1,-0.9028,-0.9094,0.3214,0.0514,0.0521,0,-1.65,-1.65,10.75,0.3608,0.613333333,TRAIN
11583,10,0.6,-20,-,1,-3,0.99,-4,-,1,0,-1.01,-14.59743971,16.0,-13.0,1.5,0.2,1,-0.1982,-0.2122,-0.0108,-0.5991,-0.6006,0,-1.01,-1.01,-36.0,0.415,0.389473684,TRAIN
2799,42,0.25,5,-,1,40,0.6,-20,Symm,8,0,1.75,13.39026238,-25.0,1.5,9.833333333,0.0,1,-0.2198,-0.0762,0.2242,-0.4097,-0.3998,0,1.75,1.75,-50.8,0.4674,0.455555556,TRAIN
5516,23,0.05,14,-,1,49,0.25,9,Symm,2,0,4.55,15.36080768,-5.0,26.5,17.16666667,0.642857143,1,-0.4998,-0.4936,0.3286,0.0,0.0,0,4.55,4.55,0.0,0.73,0.517647059,TRAIN
2950,12,0.6,5,-,1,43,0.2,0,-,1,0,-0.6,13.77071436,-5.0,31.0,13.0,0.0,1,-0.5942,-0.6068,-0.0274,-0.8073,-0.805,0,-0.6,-0.6,-34.4,0.2836,0.3,TRAIN
7506,26,0.1,24,-,1,20,0.95,14,-,1,-1,-4.5,0.707669683,-10.0,-6.0,-8.0,0.583333333,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-4.5,-4.5,0.0,0.0,0.1,TRAIN
7813,2,1.0,2,-,1,32,0.5,-4,R-skew,5,0,12.0,18.78829423,-6.0,56.0,29.33333333,0.0,1,0.0152,-0.0196,0.651,-0.5053,-0.499,0,12.0,12.0,-62.0,0.87,0.625,TRAIN
10489,-8,1.0,-8,-,1,11,0.25,-13,Symm,8,0,1.0,10.4133328,-5.0,22.5,16.33333333,0.615384615,1,-0.488,-0.5172,0.775,0.2469,0.25,0,1.0,1.0,13.75,0.6281,0.68,TRAIN
6722,42,0.4,-8,-,1,42,0.2,8,R-skew,5,-1,2.8,-10.47491169,16.0,26.0,24.66666667,0.0,1,0.3,0.1996,1.0,0.6037,0.6027,0,2.8,2.8,91.2,0.7302,0.85,TRAIN
9181,5,1.0,5,-,1,10,0.9,-16,L-skew,5,0,2.4,10.63202709,-21.0,9.0,-1.4,0.0,1,0.571,0.5808,0.1972,-0.2143,-0.2113,0,2.4,2.4,-11.0625,0.5888,0.6125,TRAIN
13272,30,0.5,20,-,1,44,0.2,27,-,1,0,5.4,1.8,7.0,14.0,10.5,0.740740741,1,0.3896,0.2176,1.0,0.0,0.0,0,5.4,5.4,0.0,0.9557,0.64,TRAIN
9752,34,0.6,-31,-,1,27,0.5,-27,-,1,1,-8.0,-4.843366656,4.0,-7.0,-1.5,0.870967742,1,-0.2078,-0.2076,0.0012,-0.1039,-0.1008,0,-8.0,-8.0,-13.0,0.0386,0.173333333,TRAIN
248,18,1.0,18,-,1,25,0.9,-26,Symm,4,0,1.9,15.32204294,-44.0,8.5,-3.2,0.0,1,0.8026,0.796,0.6056,-0.0996,-0.0954,0,1.9,1.9,-10.5,0.6302,0.525,TRAIN
1762,101,0.4,-22,-,1,27,1.0,27,-,1,0,-0.2,-60.25744767,49.0,-74.0,-12.5,0.0,1,0.195,0.1994,0.0142,0.605,0.6046,0,-0.2,-0.2,147.6,0.6315,0.575,TRAIN
