Problem,Ha,pHa,La,LotShapeA,LotNumA,Hb,pHb,Lb,LotShapeB,LotNumB,Corr,diffEV,diffSDs,diffMins,diffMaxs,diffUV,RatioMin,SignMax,pBbet_Unbiased1,pBbet_UnbiasedFB,pBbet_Uniform,pBbet_Sign1,pBbet_SignFB,Dom,diffBEV0,diffBEVfb,diffSignEV,BEASTpred,bRate,TEST_TRAIN,BEASTNET
11359,5,0.99,-31,-,1,8,0.99,-1,-,1,0,3.27,-2.68646608,30.0,3.0,16.5,0.032258065,1,1.0,0.982,1.0,0.0,0.0001,1,3.27,3.27,0.0,0.9947,0.877777778,TRAIN,0.7630082334571927
4358,-8,1.0,-8,-,1,-1,0.8,-2,Symm,4,0,6.8,0.871779789,5.5,8.5,6.8,0.3125,1,1.0,1.0,1.0,0.1017,0.0985,1,6.8,6.8,1.7,1.0,0.964705882,TRAIN,0.8317967211576109
3824,28,1.0,28,-,1,31,0.05,29,-,1,0,1.1,0.435889894,1.0,3.0,2.0,0.965517241,1,1.0,1.0,1.0,0.0,0.0,1,1.1,1.1,0.0,1.0,0.825,TRAIN,0.5746680429059672
4077,-1,0.4,-1,-,1,-6,0.9,-10,Symm,6,0,-5.4,1.601561738,-9.0,-2.5,-5.571428571,0.1,-1,-1.0,-1.0,-1.0,0.0,0.0,-1,-5.4,-5.4,1.78e-15,0.0,0.1375,TRAIN,0.22303391158540484
12826,28,1.0,28,-,1,23,0.95,-19,-,1,0,-7.1,9.153687781,-47.0,-5.0,-26.0,0.0,1,-1.0,-1.0,-1.0,-0.0517,-0.0503,-1,-7.1,-7.1,-4.7,0.0,0.15,TRAIN,0.14162465457423062
9104,1,1.0,1,-,1,55,0.05,1,Symm,2,0,2.7,11.76955819,0.0,54.5,36.0,1.0,1,0.0502,0.0461,0.6711,0.0,0.0,1,2.7,2.7,0.0,1.0,0.705263158,TRAIN,0.6890269847359003
10124,9,1.0,9,-,1,79,0.1,11,-,1,0,8.8,20.4,2.0,70.0,36.0,0.818181818,1,1.0,1.0,1.0,0.0,0.0,1,8.8,8.8,0.0,1.0,0.8,TRAIN,0.7987801632254393
9796,14,0.5,-22,-,1,18,0.5,-13,Symm,6,0,6.5,-2.479851805,9.0,6.5,17.57142857,0.590909091,1,1.0,0.5038,1.0,0.0,0.0046,1,6.5,6.5,-2.36e-15,0.8406,0.64,TRAIN,0.8356291547563732
2381,19,1.0,19,-,1,31,0.6,19,-,1,0,7.2,5.878775383,0.0,12.0,6.0,1.0,1,0.6081,0.6058,0.504,0.0,0.0,1,7.2,7.2,0.0,1.0,0.7,TRAIN,0.8011578959548726
9307,8,1.0,8,-,1,4,0.8,-3,-,1,0,-5.4,2.8,-11.0,-4.0,-7.5,0.0,1,-1.0,-1.0,-1.0,-0.1941,-0.1987,-1,-5.4,-5.4,-4.4,0.0,0.0875,TRAIN,0.19289534711966358
1616,-3,1.0,-3,-,1,13,0.2,-3,R-skew,3,0,3.2,6.493073232,0.0,20.0,12.5,1.0,1,0.1947,0.1976,0.7499,0.1967,0.2011,1,3.2,3.2,8.0,1.0,0.855555556,TRAIN,0.7247009802535312
2908,14,0.25,6,-,1,97,0.01,16,Symm,2,0,8.81,4.595451722,10.0,83.5,60.0,0.375,1,1.0,1.0,1.0,0.0,0.0,1,8.81,8.81,0.0,1.0,0.746666667,TRAIN,0.8980216545667877
5161,16,0.2,11,-,1,22,0.01,16,R-skew,2,0,4.06,-1.394690162,5.0,7.0,6.5,0.6875,1,0.8111,0.8,1.0,0.0,0.0,1,4.06,4.06,0.0,1.0,0.870588235,TRAIN,0.7385372135505834
11584,18,1.0,18,-,1,26,0.01,21,-,1,0,3.05,0.497493719,3.0,8.0,5.5,0.857142857,1,1.0,1.0,1.0,0.0,0.0,1,3.05,3.05,0.0,1.0,0.8,TRAIN,0.6934805530614327
3001,12,1.0,12,-,1,-2,0.8,-13,-,1,0,-16.2,4.4,-25.0,-14.0,-19.5,0.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-16.2,-16.2,-50.0,0.0,0.0625,TRAIN,0.011137856498473897
10497,-10,1.0,-10,-,1,23,0.01,-7,Symm,4,0,3.3,2.986218344,3.0,34.5,27.0,0.7,1,1.0,1.0,1.0,0.0092,0.0108,1,3.3,3.3,0.69,1.0,0.825,TRAIN,0.7717005098706471
5825,12,0.99,10,-,1,20,0.4,16,-,1,0,5.62,1.760594307,6.0,8.0,7.0,0.625,1,1.0,1.0,1.0,0.0,0.0,1,5.62,5.62,0.0,1.0,0.675,TRAIN,0.7936952948951769
13138,30,1.0,30,-,1,38,0.2,31,Symm,6,0,2.4,2.844292531,1.0,10.5,7.0,0.967741935,1,1.0,1.0,1.0,0.0,0.0,1,2.4,2.4,0.0,1.0,0.866666667,TRAIN,0.6740238838099072
5075,13,1.0,13,-,1,20,0.5,16,-,1,0,5.0,2.0,3.0,7.0,5.0,0.8125,1,1.0,1.0,1.0,0.0,0.0,1,5.0,5.0,0.0,1.0,0.893333333,TRAIN,0.7586702792892154
11996,27,0.2,22,-,1,51,0.2,27,-,1,0,8.8,7.6,5.0,24.0,14.5,0.814814815,1,1.0,0.837,1.0,0.0,0.0,1,8.8,8.8,0.0,1.0,0.7375,TRAIN,0.865209704115865
8516,26,1.0,26,-,1,19,0.5,14,-,1,0,-9.5,2.5,-12.0,-7.0,-9.5,0.538461538,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-9.5,-9.5,0.0,0.0,0.0875,TRAIN,0.10897724908053089
4869,17,1.0,17,-,1,10,0.9,-21,-,1,0,-10.1,9.3,-38.0,-7.0,-22.5,0.0,1,-1.0,-1.0,-1.0,-0.1053,-0.0955,-1,-10.1,-10.1,-7.6,0.0,0.075,TRAIN,0.08879753164926836
10329,47,0.25,-1,-,1,53,0.4,0,-,1,0,10.2,5.179981583,1.0,6.0,3.5,0.0,1,1.0,0.6956,1.0,0.7551,0.6082,1,10.2,10.2,48.6,0.8793,0.8,TRAIN,0.7560833145443425
5664,-9,1.0,-9,-,1,-16,0.95,-29,L-skew,5,0,-7.65,7.945281619,-33.0,-3.0,-14.5,0.214285714,-1,-1.0,-1.0,-1.0,0.0,0.0,-1,-7.65,-7.65,0.0,0.0,0.023529412,TRAIN,0.16010218318761033
12260,10,1.0,10,-,1,44,0.01,12,-,1,0,2.32,3.183959799,2.0,34.0,18.0,0.833333333,1,1.0,1.0,1.0,0.0,0.0,1,2.32,2.32,0.0,1.0,0.88,TRAIN,0.6969690906210126
12657,19,1.0,19,-,1,16,0.9,2,-,1,0,-4.4,4.2,-17.0,-3.0,-10.0,0.105263158,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-4.4,-4.4,0.0,0.0,0.1625,TRAIN,0.22604288491635285
8489,-7,1.0,-7,-,1,-12,0.4,-16,-,1,0,-7.4,1.959591794,-9.0,-5.0,-7.0,0.4375,-1,-1.0,-1.0,-1.0,0.0,0.0,-1,-7.4,-7.4,0.0,0.0,0.094117647,TRAIN,0.16002266920198538
2061,7,1.0,7,-,1,24,0.01,9,R-skew,5,0,2.15,1.675559608,2.0,43.0,19.83333333,0.777777778,1,1.0,1.0,1.0,0.0,0.0,1,2.15,2.15,-7.11e-15,1.0,0.8,TRAIN,0.7170163158602907
6738,6,1.0,6,-,1,5,0.9,-20,-,1,0,-3.5,7.5,-26.0,-1.0,-13.5,0.0,1,-1.0,-1.0,-1.0,-0.0994,-0.1062,-1,-3.5,-3.5,-5.2,0.0,0.05,TRAIN,0.25698635952496185
7072,-7,1.0,-7,-,1,-1,0.6,-3,-,1,0,5.2,0.979795897,4.0,6.0,5.0,0.428571429,-1,1.0,1.0,1.0,0.0,0.0,1,5.2,5.2,0.0,1.0,0.92,TRAIN,0.7682808302373967
5017,1,1.0,1,-,1,1,0.8,-16,-,1,0,-3.4,6.8,-17.0,0.0,-8.5,0.0,1,-0.1968,-0.1935,-0.512,-0.1993,-0.1994,-1,-3.4,-3.4,-6.8,0.0,0.08,TRAIN,0.2699397908062948
4986,6,1.0,6,-,1,10,0.75,8,Symm,6,0,3.5,1.299038106,1.5,6.5,3.714285714,0.8,1,1.0,1.0,1.0,0.0,0.0,1,3.5,3.5,-1.78e-15,1.0,0.8375,TRAIN,0.6950235542512153
12285,-9,1.0,-9,-,1,-12,0.4,-16,Symm,4,0,-5.4,2.034698995,-7.0,-1.5,-3.8,0.5625,-1,-1.0,-1.0,-1.0,0.0,0.0,-1,-5.4,-5.4,0.0,0.0,0.1125,TRAIN,0.23826431045874147
10144,13,1.0,13,-,1,8,0.95,-2,R-skew,3,0,-5.5,3.232645975,-15.0,-1.0,-7.0,0.0,1,-1.0,-1.0,-1.0,-0.0501,-0.0514,-1,-5.5,-5.5,-1.5,0.0,0.15,TRAIN,0.19508549000654324
14386,29,1.0,29,-,1,25,0.99,-21,-,1,0,-4.46,4.576942211,-50.0,-4.0,-27.0,0.0,1,-1.0,-1.0,-1.0,-0.0098,-0.0097,-1,-4.46,-4.46,-1.0,0.0,0.213333333,TRAIN,0.19228214789669043
14155,5,1.0,5,-,1,25,0.05,9,-,1,0,4.8,3.487119155,4.0,20.0,12.0,0.555555556,1,1.0,1.0,1.0,0.0,0.0,1,4.8,4.8,0.0,1.0,0.8875,TRAIN,0.7797145197497152
11503,-2,1.0,-2,-,1,5,0.5,4,-,1,0,6.5,0.5,6.0,7.0,6.5,0.0,1,1.0,1.0,1.0,1.0,1.0,1,6.5,6.5,14.0,1.0,0.8375,TRAIN,0.8589393846583709
904,36,0.01,9,-,1,8,0.4,4,L-skew,2,0,-3.67,-0.627340052,-5.0,-27.0,-15.83333333,0.444444444,1,-0.8133,-0.8031,-1.0,0.0,0.0,-1,-3.67,-3.67,0.0,0.0,0.257142857,TRAIN,0.2496288725815512
7632,-4,1.0,-4,-,1,-5,0.6,-7,-,1,0,-1.8,0.979795897,-3.0,-1.0,-2.0,0.571428571,-1,-1.0,-1.0,-1.0,0.0,0.0,-1,-1.8,-1.8,0.0,0.0,0.094117647,TRAIN,0.39363563043951244
569,-8,0.75,-16,-,1,-18,0.75,-23,Symm,8,0,-9.25,-1.014611872,-7.0,-6.5,-6.555555556,0.695652174,-1,-1.0,-0.975,-1.0,0.0,0.0,-1,-9.25,-9.25,3.55e-15,0.0,0.16,TRAIN,0.12453429585292822
7063,-7,1.0,-7,-,1,46,0.05,-1,Symm,8,0,8.35,10.24768266,6.0,56.5,47.77777778,0.142857143,1,1.0,1.0,1.0,0.0499,0.0475,1,8.35,8.35,5.65,1.0,0.9,TRAIN,0.8650129326856352
3850,25,1.0,25,-,1,24,0.95,-18,-,1,0,-3.1,9.153687781,-43.0,-1.0,-22.0,0.0,1,-1.0,-1.0,-1.0,-0.0525,-0.0488,-1,-3.1,-3.1,-4.3,0.0,0.1,TRAIN,0.26640512330416866
11831,-10,0.99,-13,-,1,6,0.6,-7,Symm,4,0,10.83,6.105408828,6.0,17.5,14.9,0.538461538,1,1.0,1.0,1.0,0.5985,0.5993,1,10.83,10.83,24.6,1.0,0.9625,TRAIN,0.9301437978098124
8551,7,1.0,7,-,1,14,0.95,11,Symm,2,0,6.85,0.815475322,4.0,7.5,6.0,0.636363636,1,1.0,1.0,1.0,0.0,0.0,1,6.85,6.85,0.0,1.0,0.875,TRAIN,0.8230511939947975
12628,5,1.0,5,-,1,85,0.05,6,-,1,0,4.95,17.21765083,1.0,80.0,40.5,0.833333333,1,1.0,1.0,1.0,0.0,0.0,1,4.95,4.95,0.0,1.0,0.9,TRAIN,0.718516121805923
14404,13,1.0,13,-,1,10,0.8,5,-,1,0,-4.0,2.0,-8.0,-3.0,-5.5,0.384615385,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-4.0,-4.0,0.0,0.0,0.146666667,TRAIN,0.27272754318103365
5473,-10,1.0,-10,-,1,40,0.05,-10,R-skew,3,0,2.5,10.91100362,0.0,54.0,38.0,1.0,1,0.0465,0.0543,0.7459,0.053,0.0446,1,2.5,2.5,5.4,1.0,0.825,TRAIN,0.7033198148703598
12691,-6,1.0,-6,-,1,12,0.05,5,-,1,0,11.35,1.52561463,11.0,18.0,14.5,0.0,1,1.0,1.0,1.0,1.0,1.0,1,11.35,11.35,36.0,1.0,0.925,TRAIN,0.9609619437966547
3983,12,1.0,12,-,1,27,0.01,17,Symm,4,0,5.1,0.998749218,5.0,16.5,13.0,0.705882353,1,1.0,1.0,1.0,0.0,0.0,1,5.1,5.1,0.0,1.0,0.794318182,TRAIN,0.8079647607387009
10502,8,1.0,8,-,1,34,0.2,10,-,1,0,6.8,9.6,2.0,26.0,14.0,0.8,1,1.0,1.0,1.0,0.0,0.0,1,6.8,6.8,0.0,1.0,0.693333333,TRAIN,0.7940061483392513
3304,6,1.0,6,-,1,4,0.8,-10,Symm,4,0,-4.8,5.65331761,-16.0,-0.5,-4.8,0.0,1,-1.0,-1.0,-1.0,-0.1986,-0.2018,-1,-4.8,-4.8,-6.4,0.0,0.1,TRAIN,0.22667015215434846
10036,62,0.4,-23,-,1,83,0.4,-20,-,1,0,10.2,8.818163074,3.0,21.0,12.0,0.869565217,1,1.0,0.522,1.0,0.0,0.0086,1,10.2,10.2,0.0,0.8094,0.505882353,TRAIN,0.8701104376929362
14462,-2,1.0,-2,-,1,27,0.05,0,-,1,0,3.35,5.884513574,2.0,29.0,15.5,0.0,1,1.0,1.0,1.0,1.0,1.0,1,3.35,3.35,30.45,1.0,0.9,TRAIN,0.7582642339375543
3050,-6,1.0,-6,-,1,3,0.8,-5,L-skew,2,0,7.4,3.322649545,1.0,10.0,6.333333333,0.833333333,1,1.0,1.0,1.0,0.8076,0.8022,1,7.4,7.4,16.0,1.0,0.9,TRAIN,0.8658154975380026
13475,16,1.0,16,-,1,28,0.4,19,-,1,0,6.6,4.409081537,3.0,12.0,7.5,0.842105263,1,1.0,1.0,1.0,0.0,0.0,1,6.6,6.6,0.0,1.0,0.88,TRAIN,0.8090650833902219
9687,-4,1.0,-4,-,1,-4,0.95,-5,-,1,0,-0.05,0.217944947,-1.0,0.0,-0.5,0.8,-1,-0.0511,-0.0514,-0.4963,0.0,0.0,-1,-0.05,-0.05,0.0,0.0,0.222222222,TRAIN,0.4917999996350825
7468,16,1.0,16,-,1,14,0.99,-14,-,1,0,-2.28,2.785964824,-30.0,-2.0,-16.0,0.0,1,-1.0,-1.0,-1.0,-0.008,-0.01,-1,-2.28,-2.28,-0.6,0.0,0.0625,TRAIN,0.27374325479445105
148,-3,1.0,-3,-,1,31,0.01,1,-,1,0,4.3,2.984962311,4.0,34.0,19.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,4.3,4.3,68.0,1.0,0.988235294,TRAIN,0.8217094794195405
4801,-5,1.0,-5,-,1,27,0.25,-2,Symm,6,0,10.25,12.56980509,3.0,34.5,27.85714286,0.4,1,1.0,1.0,1.0,0.2465,0.2502,1,10.25,10.25,17.25,1.0,0.933333333,TRAIN,0.8921456135973264
9774,8,1.0,8,-,1,19,0.95,10,Symm,8,0,10.55,2.347338919,2.0,14.5,10.0,0.8,1,1.0,1.0,1.0,0.0,0.0,1,10.55,10.55,-1.78e-15,1.0,0.9375,TRAIN,0.9068631867994441
8803,30,0.95,13,-,1,27,0.95,-14,-,1,0,-4.2,5.230678732,-27.0,-3.0,-15.0,0.0,1,-1.0,-0.9048,-1.0,-0.0489,-0.0503,-1,-4.2,-4.2,-4.4,0.0268,0.129411765,TRAIN,0.21668307318335778
5469,-6,1.0,-6,-,1,-2,0.95,-5,-,1,0,3.85,0.653834842,1.0,4.0,2.5,0.833333333,-1,1.0,1.0,1.0,0.0,0.0,1,3.85,3.85,0.0,1.0,0.888888889,TRAIN,0.6978835152547571
6170,8,0.1,-3,-,1,18,0.5,-1,-,1,1,10.4,6.2,2.0,10.0,6.0,0.333333333,1,1.0,1.0,1.0,0.3985,0.398,1,10.4,10.4,16.8,1.0,0.893333333,TRAIN,0.8746580551914309
10723,-3,1.0,-3,-,1,5,0.2,-2,R-skew,8,0,2.4,12.03494911,1.0,255.0,62.75,0.666666667,1,1.0,1.0,1.0,0.1015,0.0967,1,2.4,2.4,38.25,1.0,0.858823529,TRAIN,0.7114759128142895
3659,27,0.99,19,-,1,35,0.6,30,Symm,6,0,6.08,1.802086262,11.0,10.5,11.28571429,0.633333333,1,1.0,1.0,1.0,0.0,0.0,1,6.08,6.08,0.0,1.0,0.8375,TRAIN,0.8261056237847809
14193,3,1.0,3,-,1,21,0.1,6,-,1,0,4.5,4.5,3.0,18.0,10.5,0.5,1,1.0,1.0,1.0,0.0,0.0,1,4.5,4.5,0.0,1.0,0.7625,TRAIN,0.7576697916098831
3623,-5,1.0,-5,-,1,15,0.2,-5,R-skew,4,0,4.0,8.258329129,0.0,31.0,18.0,1.0,1,0.1934,0.2086,0.8032,0.2024,0.1993,1,4.0,4.0,12.4,1.0,0.8875,TRAIN,0.7559752456215738
6664,5,1.0,5,-,1,4,0.8,-9,-,1,0,-3.6,5.2,-14.0,-1.0,-7.5,0.0,1,-1.0,-1.0,-1.0,-0.2031,-0.2023,-1,-3.6,-3.6,-5.6,0.0,0.152941176,TRAIN,0.25881353534878426
725,14,1.0,14,-,1,14,0.2,13,-,1,0,-0.8,0.4,-1.0,0.0,-0.5,0.928571429,1,-0.7908,-0.8027,-0.4981,0.0,0.0,-1,-0.8,-0.8,0.0,0.0,0.141176471,TRAIN,0.4563444308305745
10306,21,1.0,21,-,1,24,0.99,22,R-skew,3,0,2.98,2.445322065,1.0,7.0,3.666666667,0.954545455,1,1.0,1.0,1.0,0.0,0.0,1,2.98,2.98,0.0,1.0,0.722222222,TRAIN,0.6701175265715047
11262,-8,1.0,-8,-,1,20,0.2,-7,-,1,0,6.4,10.8,1.0,28.0,14.5,0.875,1,1.0,1.0,1.0,0.1986,0.2089,1,6.4,6.4,11.2,1.0,0.929411765,TRAIN,0.7827037406964598
13097,60,0.01,-2,-,1,-8,0.9,-19,Symm,2,0,-7.72,-2.835005494,-17.0,-67.5,-40.66666667,0.105263158,1,-1.0,-1.0,-1.0,-0.0085,-0.0093,-1,-7.72,-7.72,-1.58,0.0,0.026666667,TRAIN,0.12338356242020385
10913,30,1.0,30,-,1,30,0.6,29,-,1,0,-0.4,0.489897949,-1.0,0.0,-0.5,0.966666667,1,-0.3992,-0.407,-0.5069,0.0,0.0,-1,-0.4,-0.4,0.0,0.0,0.247058824,TRAIN,0.475228140125268
10541,14,1.0,14,-,1,26,0.99,23,Symm,6,0,11.97,1.151781229,9.0,14.5,11.57142857,0.608695652,1,1.0,1.0,1.0,0.0,0.0,1,11.97,11.97,-3.55e-15,1.0,0.882352941,TRAIN,0.9311572665865967
9488,30,1.0,30,-,1,25,0.75,24,-,1,0,-5.25,0.433012702,-6.0,-5.0,-5.5,0.8,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-5.25,-5.25,0.0,0.0,0.115789474,TRAIN,0.2254268318233949
1789,-1,1.0,-1,-,1,12,0.9,4,-,1,0,12.2,2.4,5.0,13.0,9.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,12.2,12.2,26.0,1.0,0.917647059,TRAIN,0.9494248472909597
8160,10,1.0,10,-,1,35,0.05,15,-,1,0,6.0,4.358898944,5.0,25.0,15.0,0.666666667,1,1.0,1.0,1.0,0.0,0.0,1,6.0,6.0,0.0,1.0,0.926315789,TRAIN,0.8201869305387655
9699,12,1.0,12,-,1,9,0.75,6,R-skew,2,0,-3.75,1.5612495,-6.0,-2.0,-4.0,0.5,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-3.75,-3.75,0.0,0.0,0.16,TRAIN,0.2930460623820509
749,10,0.9,9,-,1,8,0.75,-8,-,1,0,-5.9,6.62820323,-17.0,-2.0,-9.5,0.0,1,-1.0,-1.0,-1.0,-0.2462,-0.243,-1,-5.9,-5.9,-9.0,0.0,0.077777778,TRAIN,0.1855561962628275
11346,16,1.0,16,-,1,25,0.01,19,-,1,0,3.06,0.596992462,3.0,9.0,6.0,0.842105263,1,1.0,1.0,1.0,0.0,0.0,1,3.06,3.06,0.0,1.0,0.906666667,TRAIN,0.6973442760638973
6559,32,0.1,28,-,1,79,0.01,37,-,1,0,9.02,2.978947236,9.0,47.0,28.0,0.756756757,1,1.0,1.0,1.0,0.0,0.0,1,9.02,9.02,0.0,1.0,0.922222222,TRAIN,0.9024222354031609
10820,27,0.01,18,-,1,12,0.5,-1,Symm,8,0,-12.59,5.671474075,-19.0,-11.5,-11.94444444,0.0,1,-1.0,-1.0,-1.0,-0.4949,-0.5091,-1,-12.59,-12.59,-28.0,0.0,0.141176471,TRAIN,0.052654051235034874
385,1,1.0,1,-,1,-2,0.1,-11,-,1,0,-11.1,2.7,-12.0,-3.0,-7.5,0.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-11.1,-11.1,-24.0,0.0,0.025,TRAIN,0.05397013714759269
12317,-8,1.0,-8,-,1,-1,0.95,-5,Symm,4,0,6.8,1.21346611,3.0,8.5,6.2,0.625,1,1.0,1.0,1.0,0.12,0.1149,1,6.8,6.8,2.01875,1.0,0.8,TRAIN,0.8277976652869194
3244,29,0.01,11,-,1,21,0.01,11,Symm,4,0,-0.08,-0.792228169,0.0,-6.5,-1.0,1.0,1,-0.0101,0.001,-0.1985,0.0,0.0,-1,-0.08,-0.08,0.0,0.1365,0.426666667,TRAIN,0.48510855499283795
9628,22,1.0,22,-,1,34,0.6,32,-,1,0,11.2,0.979795897,10.0,12.0,11.0,0.6875,1,1.0,1.0,1.0,0.0,0.0,1,11.2,11.2,0.0,1.0,0.866666667,TRAIN,0.9220729087217714
8434,27,1.0,27,-,1,78,0.01,29,-,1,0,2.49,4.875438442,2.0,51.0,26.5,0.931034483,1,1.0,1.0,1.0,0.0,0.0,1,2.49,2.49,0.0,1.0,0.933333333,TRAIN,0.7045493704212531
11356,-1,1.0,-1,-,1,26,0.05,2,Symm,4,0,4.2,5.234262126,3.0,28.5,22.2,0.0,1,1.0,1.0,1.0,1.0,1.0,1,4.2,4.2,57.0,1.0,0.926315789,TRAIN,0.8141370336194573
1435,12,1.0,12,-,1,10,0.6,4,Symm,2,0,-4.4,2.964793416,-8.0,-1.5,-4.0,0.333333333,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-4.4,-4.4,0.0,0.0,0.1,TRAIN,0.27499342297733087
14305,-8,1.0,-8,-,1,35,0.1,-2,-,1,0,9.7,11.1,6.0,43.0,24.5,0.25,1,1.0,1.0,1.0,0.097,0.0994,1,9.7,9.7,8.6,1.0,0.96,TRAIN,0.8856851879687891
11766,16,0.4,-1,-,1,11,0.25,-8,-,1,0,-9.05,-0.10102379,-7.0,-5.0,-6.0,0.125,1,-1.0,-0.6958,-1.0,-0.1523,-0.1587,-1,-9.05,-9.05,-7.2,0.0678,0.133333333,TRAIN,0.1337637558654605
11274,32,0.01,-4,-,1,44,0.05,-3,-,1,0,2.99,6.661457744,1.0,12.0,6.5,0.75,1,1.0,0.9822,1.0,0.039,0.0392,1,2.99,2.99,3.84,0.9909,0.8375,TRAIN,0.6608093932845327
4689,4,1.0,4,-,1,8,0.9,7,L-skew,3,0,3.9,2.343074903,0.0,6.0,3.25,1.0,1,0.7709,0.7768,0.7506,0.0,0.0,1,3.9,3.9,0.0,1.0,0.9375,TRAIN,0.7032670459976937
3195,27,1.0,27,-,1,39,0.6,31,Symm,6,0,8.8,4.013726448,4.0,14.5,10.85714286,0.870967742,1,1.0,1.0,1.0,0.0,0.0,1,8.8,8.8,0.0,1.0,0.811111111,TRAIN,0.8777175302192048
2162,5,1.0,5,-,1,3,0.5,-20,-,1,0,-13.5,11.5,-25.0,-2.0,-13.5,0.0,1,-1.0,-1.0,-1.0,-0.491,-0.5075,-1,-13.5,-13.5,-25.0,0.0,0.047058824,TRAIN,0.07098884651576251
2937,21,1.0,21,-,1,49,0.05,24,Symm,8,0,4.25,5.456647322,3.0,31.5,25.22222222,0.875,1,1.0,1.0,1.0,0.0,0.0,1,4.25,4.25,-7.11e-15,1.0,0.8,TRAIN,0.7942949157003998
4025,-2,1.0,-2,-,1,18,0.6,-1,Symm,4,0,12.4,9.332202312,1.0,21.5,16.2,0.5,1,1.0,1.0,1.0,0.5969,0.5983,1,12.4,12.4,25.8,1.0,0.925,TRAIN,0.9280861721676679
1847,10,1.0,10,-,1,20,0.5,13,-,1,0,6.5,3.5,3.0,10.0,6.5,0.769230769,1,1.0,1.0,1.0,0.0,0.0,1,6.5,6.5,0.0,1.0,0.7875,TRAIN,0.8065229049455006
12869,5,1.0,5,-,1,11,0.1,9,Symm,8,0,4.2,0.731436942,2.5,9.5,5.777777778,0.666666667,1,1.0,1.0,1.0,0.0,0.0,1,4.2,4.2,-1.78e-15,1.0,0.752941176,TRAIN,0.7396408064927479
5243,-10,1.0,-10,-,1,-5,0.95,-10,Symm,2,0,4.75,1.193733639,0.0,5.5,3.333333333,1.0,-1,0.9478,0.9521,0.663,0.0,0.0,1,4.75,4.75,0.0,1.0,0.775,TRAIN,0.7374638147141908
2336,20,1.0,20,-,1,29,0.99,23,-,1,0,8.94,0.596992462,3.0,9.0,6.0,0.869565217,1,1.0,1.0,1.0,0.0,0.0,1,8.94,8.94,0.0,1.0,0.882352941,TRAIN,0.8672316640459121
10283,8,1.0,8,-,1,28,0.5,17,-,1,0,14.5,5.5,9.0,20.0,14.5,0.470588235,1,1.0,1.0,1.0,0.0,0.0,1,14.5,14.5,0.0,1.0,0.853333333,TRAIN,0.9480772764871361
7808,38,0.1,28,-,1,94,0.1,30,-,1,0,7.4,16.2,2.0,56.0,29.0,0.933333333,1,1.0,0.824,1.0,0.0,0.0,1,7.4,7.4,0.0,0.9754,0.7875,TRAIN,0.7663491075033099
1553,8,0.95,-11,-,1,10,0.05,10,-,1,0,2.95,-4.140953996,21.0,2.0,11.5,0.0,1,1.0,1.0,1.0,0.0473,0.0534,1,2.95,2.95,2.1,1.0,0.8375,TRAIN,0.7349961868070922
4545,18,1.0,18,-,1,15,0.8,-3,Symm,2,0,-6.6,7.213875519,-21.0,-2.5,-9.0,0.0,1,-1.0,-1.0,-1.0,-0.2065,-0.2011,-1,-6.6,-6.6,-8.4,0.0,0.1375,TRAIN,0.1696006284592962
14160,12,1.0,12,-,1,30,0.1,18,-,1,0,7.2,3.6,6.0,18.0,12.0,0.666666667,1,1.0,1.0,1.0,0.0,0.0,1,7.2,7.2,0.0,1.0,0.9,TRAIN,0.8490149337416725
7211,47,0.25,-17,-,1,36,0.25,-21,-,1,0,-5.75,-3.031088913,-4.0,-11.0,-7.5,0.80952381,1,-1.0,-0.6172,-1.0,0.0,0.0046,-1,-5.75,-5.75,0.0,0.1567,0.1625,TRAIN,0.3109886328891804
267,12,1.0,12,-,1,3,0.9,0,-,1,0,-9.3,0.9,-12.0,-9.0,-10.5,0.0,1,-1.0,-1.0,-1.0,-0.0988,-0.0984,-1,-9.3,-9.3,-1.2,0.0,0.15,TRAIN,0.09944916535532825
5947,43,0.25,20,-,1,29,0.1,19,-,1,-1,-5.75,-6.959292144,-1.0,-14.0,-7.5,0.95,1,-1.0,-0.8046,-1.0,0.0,0.0,-1,-5.75,-5.75,0.0,0.0322,0.16,TRAIN,0.24819800244606713
821,13,1.0,13,-,1,16,0.99,15,-,1,0,2.99,0.099498744,2.0,3.0,2.5,0.866666667,1,1.0,1.0,1.0,0.0,0.0,1,2.99,2.99,0.0,1.0,0.9375,TRAIN,0.6640189786577129
7230,30,1.0,30,-,1,26,0.99,4,-,1,0,-4.22,2.188972362,-26.0,-4.0,-15.0,0.133333333,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-4.22,-4.22,0.0,0.0,0.1,TRAIN,0.20685103666211985
